audio_file|text|speaker_name
wavs/three_1442.wav|It was the same thing.|1
wavs/three_2496.wav|But he was on Sean Hannity, and he was saying,|1
wavs/one_136.wav|This is something nobody can even understand.|1
wavs/two_138.wav|Every country in the region has an absolute duty to ensure that terrorists find no sanctuary on their soil.|1
wavs/two_256.wav|We live in a time of extraordinary opportunity.|1
wavs/three_1524.wav|Israel would have never happened.|1
wavs/three_525.wav|It's total genius, you know that.|1
wavs/two_140.wav|Jordanian pilots are crucial partners against ISIS in Syria and Iraq.|1
wavs/one_118.wav|Took Brian about 30 seconds to figure that one out, right?|1
wavs/one_287.wav|And as you also probably have read, the prime minister|1
wavs/three_899.wav|And we've lost 60,000 factories since China joined the World Trade Organization in 2001.|1
wavs/three_591.wav|It's so bad underbite.|1
wavs/three_2571.wav|The world is blowing up.|1
wavs/three_2324.wav|The all-electric mandate.|1
wavs/three_243.wav|I remember when he made such a bad State of the Union speech, everything was stumbling, mumbling.|1
wavs/three_2361.wav|I changed the South Korea deal.|1
wavs/three_1375.wav|And a declining crooked Joe.|1
wavs/one_258.wav|They showed a field where there were practically nobody standing.|1
wavs/three_674.wav|They're making so much money, they don't know what to do.|1
wavs/three_2284.wav|That whole phenomenon would end.|1
wavs/three_292.wav|He would always, right, Seb?|1
wavs/three_1251.wav|Thank you, Gary, very much.|1
wavs/one_391.wav|The fake media tried to stop us from going to the White House, but I'm president and they're not.|1
wavs/three_556.wav|Let's say that's five yards.|1
wavs/four_34.wav|Why does he have to make an announcement he's sending 50 people?|1
wavs/three_108.wav|We have the greatest soldiers in the world, but they're not allowed to do their job.|1
wavs/three_1268.wav|They've made a lot of progress, too.|1
wavs/three_594.wav|But I'm ready to sign it.|1
wavs/one_237.wav|toward ending all of the problems.|1
wavs/two_31.wav|Now, there is even more blessed news that I am pleased to share with you.|1
wavs/three_1649.wav|And in 2020, they cheated like dogs.|1
wavs/three_2337.wav|I don't know what the hell the people did.|1
wavs/three_293.wav|Rush would go, Barack Hussein.|1
wavs/three_309.wav|But it's a very serious subject because of what happened.|1
wavs/two_333.wav|We saw it in the assassination.|1
wavs/three_541.wav|Starting Monday morning at 7 o'clock, Mexico is going to pay a tariff of 25% on all of the cars that you stole from our country, by the way.|1
wavs/two_373.wav|And other than the vast military power of the United States, that Iran's people are what their leaders fear the most.|1
wavs/three_532.wav|In fact, if there was, you'll be the first to know, because I will tell you.|1
wavs/three_672.wav|And now they're rich as hell.|1
wavs/three_1312.wav|You look good, Lou.|1
wavs/one_101.wav|We've got to reduce it.|1
wavs/three_1332.wav|We have to get down to business because I want to win the award as the best, whatever the hell they call it, the best speaker, I think they say.|1
wavs/three_1755.wav|I said, they really want an open, nobody could understand it.|1
wavs/three_889.wav|To fill his seat, we have chosen Judge Neil Gorsuch, a man of incredible skill and deep devotion to the law.|1
wavs/three_1885.wav|I had generals that were really tough.|1
wavs/one_381.wav|Tonight, we celebrate veterans.|1
wavs/three_1691.wav|Drill, baby, drill.|1
wavs/two_266.wav|We have it in our power.|1
wavs/three_138.wav|Just don't let us do our job.|1
wavs/two_375.wav|Oppressive regimes cannot endure forever.|1
wavs/three_1876.wav|If you don't approve this and if you don't give us those soldiers, and their soldiers are not politically correct.|1
wavs/three_2518.wav|That would put me out.|1
wavs/three_1536.wav|We defend Germany and Europe, and then they go and pay billions of dollars to the people that we're defending them against.|1
wavs/three_1035.wav|has become a very good friend of mine.|1
wavs/three_2473.wav|But we did a great job.|1
wavs/one_218.wav|When I was young, and I think we're all sort of young, when I was young, we were always winning things in this country.|1
wavs/three_1839.wav|Just ask Tijuana if they were tough.|1
wavs/three_2150.wav|It's all bunkers, real stark, but beautiful in a certain way.|1
wavs/three_1926.wav|And so I said, I want to go sit with the pilots because I often do that.|1
wavs/one_255.wav|I said, wait a minute, I made a speech.|1
wavs/three_2031.wav|And then one of these incredible guys from Secret Service, all these beautiful guys, they run upstage, look at these guys, like,|1
wavs/three_1172.wav|I beat China all the time.|1
wavs/three_1345_3.wav|That whole phenomenon would end.|1
wavs/three_2348.wav|Can you, who the hell knew that?|1
wavs/three_1690.wav|The first and most urgent action when we win will be the sealing of the border, stopping the invasion.|1
wavs/two_303.wav|We also realize that it's in everyone's interest to seek a future where all nations can be sovereign, prosperous, and secure.|1
wavs/three_1285.wav|They just gave me their award.|1
wavs/two_278.wav|We do not expect diverse countries to share the same cultures, traditions, or even systems of government.|1
wavs/three_842.wav|and our neglected inner cities will see a rebirth of hope, safety, and opportunity.|1
wavs/three_897.wav|In the last eight years, the past administration has put on more new debt than nearly all of the other presidents combined.|1
wavs/three_2014.wav|This is what we have negotiating nuclear weapons.|1
wavs/one_104.wav|These are really special, amazing people.|1
wavs/three_2032.wav|They'll run up stage, they'll grab them, and they're not meant to spawn.|1
wavs/three_424.wav|And use a runway and attack the enemy and their savages, sir.|1
wavs/three_1782.wav|But I went to the president of Mexico.|1
wavs/four_16.wav|They're bringing crime.|1
wavs/one_566.wav|Thank you for your great support.|1
wavs/three_408.wav|I said, what would you do?|1
wavs/three_121.wav|We were told four years, and it probably can't be done.|1
wavs/two_348.wav|is its only acceptable future.|1
wavs/three_1085.wav|We have seen the war and the destruction|1
wavs/three_1458.wav|And they would say,|1
wavs/three_1230.wav|Former senator and somebody that's been very nice to me over the years.|1
wavs/one_247.wav|We did a thing yesterday, the speech.|1
wavs/three_2435.wav|We're going cold turkey, which wouldn't have been a bad thing anyway.|1
wavs/three_511.wav|That's why I'm giving immunity to police, because they don't want to get sued.|1
wavs/three_1477.wav|I have a voice that I can explain it all, like the laptop from hell when they impeached me.|1
wavs/three_1225.wav|Vivek, where is Vivek Rameshwamy?|1
wavs/five_45.wav|Out of the goodness of our hearts, we offer financial assistance to hosting countries in the region, and we support recent agreements of the G20 nations|1
wavs/one_418.wav|In World War II, when General George Patton � that was a real general.|1
wavs/four_7.wav|Congratulations.|1
wavs/two_242.wav|As millions of our citizens continue to suffer the effects of the devastating hurricanes that have struck our country,|1
wavs/three_2579.wav|They tell you our president is incompetent.|1
wavs/three_3.wav|I said, they're coming through your country and thousands and thousands of people in these caravans.|1
wavs/three_1450.wav|Whatever happened to the cocaine they found at the White House?|1
wavs/one_94.wav|But I want to say that there is nobody that feels stronger about the intelligence community and the CIA than Donald Trump.|1
wavs/one_291.wav|But in the meantime, we have a bus to Churchill.|1
wavs/three_439.wav|21 years, that was enough.|1
wavs/three_1703.wav|You saw that the other day, where they attacked police.|1
wavs/three_551.wav|Remember, four weeks ago, I won in the largest margin times two history in Iowa.|1
wavs/two_388.wav|innocent people.|1
wavs/three_756.wav|I will tell you, if God came down and God was, I believe we would win California.|1
wavs/one_93.wav|I always call them the dishonest media, but they treated me nicely.|1
wavs/one_428.wav|500,000 American soldiers fought that pivotal battle of the Second World War.|1
wavs/three_1139.wav|And some, I assume, are good people.|1
wavs/two_0.wav|the bravery to express the hopes that serve our souls, and the confidence to turn those hopes and those dreams into action.|1
wavs/three_951.wav|America has spent approximately $6 trillion in the Middle East, all the while our infrastructure at home is crumbling.|1
wavs/two_128.wav|Our friends will never question our support, and our enemies will never doubt our determination.|1
wavs/one_397.wav|Will never happen.|1
wavs/three_1240.wav|Somebody that very shortly will be a United States Senator, Carrie Lake.|1
wavs/five_74.wav|The city would sign one piece of paper and water would be pouring down from up north, pouring down from Canada.|1
wavs/three_1156.wav|Why does he have to make an announcement he's sending 50 people?|1
wavs/three_213.wav|I'm saying, does anybody have a towel?|1
wavs/three_2114.wav|They go step by step.|1
wavs/one_132.wav|We can all understand the other side.|1
wavs/three_1736.wav|We had catch and release in our country.|1
wavs/five_11.wav|and overcoming oppression, the strong protecting the weak, and the good defeating evil.|1
wavs/one_77.wav|We realized who we were.|1
wavs/three_1573.wav|For years, you've watched as the entire Washington cesspool has been feeding on the wealth and hopes and dreams of hardworking Americans, really hardworking Americans.|1
wavs/one_254.wav|I get up this morning, I turn on one of the networks and they show an empty field.|1
wavs/three_1526.wav|Remember, Iran was broke.|1
wavs/two_238.wav|We will not fail.|1
wavs/three_2461.wav|They're a very rich nation.|1
wavs/three_66.wav|Just ask Tijuana if they were tough.|1
wavs/three_230.wav|Here you only have two or three stairs.|1
wavs/two_358.wav|The longest-suffering victims of Iran's leaders|1
wavs/three_219.wav|And I said, let me ask you a question.|1
wavs/one_531.wav|We want to see prayers before football games if they want to give prayers.|1
wavs/one_296.wav|I don't think that's a record, Mike, that can ever be broken.|1
wavs/three_1605.wav|for hardworking Americans.|1
wavs/one_564_1.wav|Because we will make America great again.|1
wavs/three_1358.wav|It is indeed a scam, and most of them know it.|1
wavs/three_1063.wav|And he's very happy because I think he just broke a record.|1
wavs/three_2320.wav|Starting Monday morning at 7 o'clock, Mexico is going to pay a tariff of 25% on all of the cars that you stole from our country, by the way.|1
wavs/three_1896.wav|Cain, sir, my name is Cain.|1
wavs/three_1067.wav|To those allies who wonder what kind of a friend America will be,|1
wavs/three_128.wav|I said, all right, Cain, what's your first name?|1
wavs/three_1372.wav|I took over $400 billion out of China, and they weren't too happy about it.|1
wavs/two_339.wav|The United States has great strength and patience.|1
wavs/one_350.wav|You couldn't fire somebody if they were horrible, doing a terrible job for the veterans, robbing, stealing, hurting people.|1
wavs/three_31.wav|And I said, listen, you're going to have to do a few things.|1
wavs/three_286.wav|You couldn't find your way off the stage.|1
wavs/three_238.wav|This is what we have negotiating nuclear weapons.|1
wavs/three_332.wav|I walk out there and it's like a free-for-all.|1
wavs/three_2551.wav|I think I would do very well in California, actually.|1
wavs/three_2104.wav|You know this is all genius, OK?|1
wavs/two_263.wav|threaten our borders, and new forms of aggression exploit technology to menace our citizens.|1
wavs/one_129.wav|This is evil.|1
wavs/three_1465.wav|They actually, and it was all done by him in order to go after your political opponents so that you can damage him enough that you can maybe win.|1
wavs/three_427.wav|I said, I'm going to go back to Washington and I'm going to think about this because nobody ever told me about, sir, we'll have time left over.|1
wavs/three_1274.wav|Federal Deputy from Brazil, Eduardo Bolsonaro.|1
wavs/two_334.wav|of the dictator's brother using banned nerve agents in an international airport.|1
wavs/three_2265.wav|Well, you know, doing stories like that, probably, Matt, probably I won't get the best speaker this year because I went off this stupid teleprompter.|1
wavs/three_2598.wav|We're going to do things that nobody believed.|1
wavs/three_2207.wav|You know, you see these clowns and stupid people with Afghanistan.|1
wavs/three_1469.wav|That wasn't supposed to happen, and it's probably never happened before.|1
wavs/one_337.wav|And I heard them backstage.|1
wavs/one_343.wav|Thank you, folks.|1
wavs/three_868.wav|As we speak tonight, we are removing gang members, drug dealers, and criminals that threaten our communities and prey on our very innocent citizens.|1
wavs/three_482.wav|Well, we got a couple of bullet holes in our- A day later, I get a call.|1
wavs/three_1652.wav|They're trying to take it away.|1
wavs/three_2333.wav|I was freezing my ass off by the time|1
wavs/three_338.wav|We have a lot of great aptitude.|1
wavs/three_103.wav|And then I said, here is what's going to happen.|1
wavs/three_2495.wav|Sean, we love you very much, Sean, if you happen to be watching.|1
wavs/three_2083.wav|Anybody can do that except for Biden.|1
wavs/three_1535.wav|Going into Germany, what's that all about?|1
wavs/three_1447.wav|If we can break out of the Biden nightmare, and it is a nightmare, he's the most incompetent person.|1
wavs/three_1749.wav|I built the wall through the military and the military, by the way, the Army Corps of Engineers did a job, but I built it through and 200 miles ready to go.|1
wavs/two_250.wav|Companies are moving back.|1
wavs/three_2102.wav|But it's a sad thing.|1
wavs/one_23.wav|My administration recently announced that we will not lift sanctions on the Cuban government until it makes fundamental reforms.|1
wavs/three_2099.wav|No, but they ask him questions and they give him an answer.|1
wavs/three_1637.wav|The Stalinist show trials being carried out at the Joe Biden orders set fire not only to our system of government, but to hundreds of years of Western legal tradition.|1
wavs/three_2202.wav|I said, so you'd attack them and it would take you four weeks, maybe more.|1
wavs/five_15.wav|We don't want to see God forced out of the public square, driven out of our schools.|1
wavs/three_1720.wav|It's a new category of crime.|1
wavs/three_1105.wav|Cures to the illnesses that have always plagued us are not too much to hope.|1
wavs/one_369.wav|There's a lot of evil.|1
wavs/two_407.wav|to be part of the rebuilding process.|1
wavs/three_220.wav|Is the president of the United States allowed to give himself the Congressional Medal of Honor for Brains?|1
wavs/one_424.wav|Frustrated by rains that were stalling the advance of his Third Army across Europe in early December,|1
wavs/three_1732.wav|We've never seen anything like it.|1
wavs/three_2232.wav|Most of them are gone, but there's a large group.|1
wavs/three_56.wav|You won't be able to get that, and you won't be able to get|1
wavs/one_414.wav|I remind you that we're going to start saying Merry Christmas again.|1
wavs/three_166.wav|And you know, they always give, they always give the best pilots and Marine One, the helicopter.|1
wavs/three_60.wav|I said, no, no, catch and release is fine in Mexico.|1
wavs/one_89.wav|So let this be our mission, and let this be our message to the world.|1
wavs/five_39.wav|It is an outrage that some nations would not only trade with such a regime,|1
wavs/three_383.wav|Let's get the business.|1
wavs/three_1514.wav|And I don't think they're stupid because anybody that can cheat on elections like they do is not stupid.|1
wavs/one_336.wav|And to every musician and member of the choir who has performed with such incredible grace and skill.|1
wavs/three_254.wav|And it's always he ends up going in the opposite direction, ultimately.|1
wavs/five_14_0.wav|He held many different positions on five combat tours.|1
wavs/three_269.wav|But the worst thing is when I do that, the fake news, I call up my wife, our great first lady.|1
wavs/three_2181.wav|By the time the planes got there, they practically had to go back and refuel.|1
wavs/one_227.wav|I don't want to go into Iraq.|1
wavs/three_2103.wav|So now I go off and watch.|1
wavs/one_471.wav|the number of veterans given approvals to see the doctor of their choice.|1
wavs/three_112.wav|We have great generals, but not the ones like Milley and these guys on television.|1
wavs/three_97.wav|But she said, sir, you're just going to be wasting your time.|1
wavs/three_1155.wav|Like Obama goes, and he's got 50 people that he's sending.|1
wavs/three_969.wav|So I am calling on all Democrats and Republicans in Congress to work with us to save Americans from this imploding Obamacare disaster.|1
wavs/four_3.wav|That's a problem to me.|1
wavs/three_2016.wav|Speeches last about, would you say average two, three minutes?|1
wavs/three_1194.wav|It's a conservative union.|1
wavs/three_1034.wav|His father, who is in the audience tonight,|1
wavs/three_2547.wav|They're sent out all over the place.|1
wavs/three_2593.wav|Get in those cars and drive fast.|1
wavs/three_1705.wav|You know, they do things and they talk and they shout.|1
wavs/three_2383.wav|I gotta take care of that hoax, Mike.|1
wavs/three_2581.wav|So now I'm going to the place I'm supposed to be.|1
wavs/two_218.wav|Will we be indifferent in the presence of evil?|1
wavs/three_599.wav|Now he's grabbing us.|1
wavs/three_703.wav|But he's got a hell of a line of crap.|1
wavs/two_209.wav|I also thank you for investing in the future of this part of the world.|1
wavs/three_1380.wav|Our country is being destroyed.|1
wavs/three_2299.wav|Because our city's all run by Democrats, radical left Democrats for the most part.|1
wavs/three_1990.wav|I'm saying, does anybody have a towel?|1
wavs/three_577.wav|Because I put so many tariffs on China that they really had to pull back.|1
wavs/three_1059.wav|Ryan's legacy is etched into eternity.|1
wavs/three_2179.wav|And only one place that I'd be here.|1
wavs/three_863.wav|At the same time, my administration has answered the pleas of the American people for immigration enforcement and border security.|1
wavs/three_1090.wav|We want peace wherever peace can be found.|1
wavs/three_2574.wav|It will all be healed very, very quickly.|1
wavs/three_2020.wav|He didn't know what the hell he was doing.|1
wavs/three_862.wav|We will stop the drugs from pouring into our country and poisoning our youth, and we will expand treatment for those who have become so badly addicted.|1
wavs/three_1706.wav|But these guys are actually, and you know the interesting, in their country, if they ever did that, they'd be dead within seconds.|1
wavs/three_494.wav|Chicago could be solved in one day.|1
wavs/three_1659.wav|Going to break free from their grip very soon.|1
wavs/three_1352.wav|Medicare, Social Security, health care, and public education will buckle and collapse.|1
wavs/three_1961.wav|I haven't seen a light.|1
wavs/three_606.wav|I gotta take care of that hoax, Mike.|1
wavs/three_245.wav|And I said, I'm going to watch CNN, MSDNC to find out what they say, because that was one of the worst speeches.|1
wavs/three_699.wav|I may move there myself, actually.|1
wavs/three_2486.wav|Do you ever see the things that he's promising?|1
wavs/three_783.wav|He said, it's a very simple solution.|1
wavs/two_70.wav|No description of the suffering and depravity can begin to capture its full measure.|1
wavs/three_693.wav|And you know, it was very interesting because we built the wall, but a lot of people were coming up at the beginning.|1
wavs/two_248.wav|Unemployment is at its lowest level in 16 years.|1
wavs/three_172.wav|I'm trying to act cool as a cucumber.|1
wavs/three_610.wav|So he comes back in five minutes and he said, sir, I'm pleased to tell you that it would be our great honor to supply you with 28,000 soldiers free of charge.|1
wavs/one_302.wav|So Zeke, Zeke from Time Magazine,|1
wavs/two_377.wav|Will they continue down the path of poverty, bloodshed, and terror?|1
wavs/one_468.wav|And we've published them at every VA facility.|1
wavs/three_1898.wav|My name is Cain, sir.|1
wavs/three_1796.wav|I cannot do that.|1
wavs/three_84.wav|You're going to do remain in Mexico.|1
wavs/three_1621.wav|Talk about the border.|1
wavs/five_26.wav|and joined by every member of the Gulf Cooperation Council.|1
wavs/three_1250.wav|And then the judges said, well, we better straighten out our elections pretty fast, because otherwise we're not going to have a country any longer.|1
wavs/three_1664_2.wav|It's been a little over a month since my|1
wavs/one_474.wav|We didn't want to take any chances, right, Harry?|1
wavs/two_66.wav|They have borne the brunt of the killings and the worst of the destruction in this wave of fanatical violence.|1
wavs/three_1306.wav|He's an incredible... They start booing.|1
wavs/three_2004.wav|The fake news media will lead to more.|1
wavs/three_366.wav|You're not supposed to do it.|1
wavs/three_1340.wav|Gorka, did I see the Gorka man?|1
wavs/one_152.wav|He's like this political guy that turned out to be a superstar, right?|1
wavs/three_1740.wav|He's a super rhino.|1
wavs/one_505.wav|Luis served in the Army for 16 years.|1
wavs/one_559.wav|And we will get the job done.|1
wavs/three_1050_4.wav|Military, and it's only woke at the top.|1
wavs/three_1518.wav|We did things that nobody can imagine.|1
wavs/three_477.wav|They're horrible, horrible people, but they are brave.|1
wavs/three_2266.wav|So it was an amazing thing and I learned so much.|1
wavs/three_1597.wav|That was another one we called.|1
wavs/three_916.wav|And they wanted me to ride one, and I said, no, thank you.|1
wavs/three_1940.wav|Captain, I don't see any lights.|1
wavs/one_143.wav|who is extraordinary.|1
wavs/two_412.wav|We have learned that over the long term, uncontrolled migration is deeply unfair to both the sending and the receiving countries.|1
wavs/three_981.wav|and every hurting family can find healing and hope.|1
wavs/three_1132.wav|When Mexico sends its people, they're not sending their best.|1
wavs/three_898.wav|We've lost more than one-fourth of our manufacturing jobs since NAFTA was approved.|1
wavs/two_11.wav|King Salman, your father would be very, very proud to see that you are continuing his legacy.|1
wavs/two_255.wav|Like them, I intend to address some of the very serious threats before us today, but also the enormous potential waiting to be unleashed.|1
wavs/three_2066.wav|I don't know exactly what he meant by that, I think.|1
wavs/three_989.wav|Megan Crowley.|1
wavs/three_1610.wav|You know, I used to say how important in 2016 that you've got to do it.|1
wavs/three_265.wav|That's why you don't have to say good morning all the time.|1
wavs/three_2379.wav|Please give him my war mystery card.|1
wavs/three_161.wav|We're up there, 40,000 feet, getting ready to start.|1
wavs/one_527_1.wav|You're never going to be forgotten.|1
wavs/two_16.wav|I know that our time together will bring many blessings to both your people and to mine.|1
wavs/three_1031.wav|Jameel Shor, Jr.|1
wavs/three_2316.wav|And he thought it was a weird conversation, because he kept saying no.|1
wavs/three_586.wav|I changed the Japan deal.|1
wavs/three_1187.wav|Nevertheless, it's different.|1
wavs/two_78.wav|Each year, millions of Muslims come from around the world to Saudi Arabia to take part in the Hajj.|1
wavs/two_28.wav|A new spirit of optimism is sweeping our country.|1
wavs/two_310.wav|For the diverse nations of the world, this is our hope.|1
wavs/three_643.wav|They were the same for years and years under different names, but religious thing, but they would fight each other for years and they go, they were the two powers and they were checkmating each other.|1
wavs/three_1276.wav|North Carolina GOP Chair, and I think he'll be probably going to a national position very shortly, Michael Whatley.|1
wavs/three_1827.wav|I said, what would you like?|1
wavs/three_400.wav|I understood exactly what he was saying.|1
wavs/two_168.wav|Many nations here today have taken important steps to raise up that message.|1
wavs/three_2443.wav|Billions and billions of dollars worth of oil, right?|1
wavs/four_37.wav|I am officially running for president of the United States.|1
wavs/three_1348.wav|If crooked Joe Biden and his thugs win in 2024, the worst is yet to come.|1
wavs/three_1728.wav|It's a silence of the land, okay?|1
wavs/three_1269.wav|He'll be number two and number one very shortly, it seems like.|1
wavs/one_73.wav|for their citizens.|1
wavs/three_2484.wav|You're going to have pensions.|1
wavs/three_1984_0.wav|the last truly great national infrastructure program, the building of the interstate highway system.|1
wavs/three_1403.wav|Hillary Clinton, during one of our debates, if you remember that, she said, look at him, listen to him.|1
wavs/two_270.wav|It was in the same period, exactly 70 years ago, that the United States developed the Marshall Plan to help restore Europe.|1
wavs/three_454.wav|It's our great military with people that know what the hell it is.|1
wavs/three_957.wav|The way to make health insurance available to everyone is to lower the cost of health insurance, and that is what we are going to do.|1
wavs/three_2323.wav|All-electric cars.|1
wavs/one_230.wav|Now, I said it for economic reasons.|1
wavs/two_392.wav|From now on, our security interests will dictate the length and scope|1
wavs/three_891.wav|Tonight, as I outline the next steps we must take as a country, we must honestly acknowledge the circumstances we inherited.|1
wavs/two_349.wav|The United Nations Security Council recently held two unanimous 15-to-nothing votes, adopting hard-hitting resolutions against North Korea.|1
wavs/three_887.wav|I am greatly honored to have Maureen Scalia with us in the gallery tonight.|1
wavs/three_1480.wav|He was right because the laptop from hell showed that I was 100 percent right.|1
wavs/three_426.wav|I said, you got to be kidding.|1
wavs/three_1971.wav|There's not a light anywhere.|1
wavs/three_1334.wav|And if I keep introducing people, I'm not going to win it this year.|1
wavs/three_900.wav|Our trade deficit in goods with the world last year was nearly $800 billion.|1
wavs/three_615.wav|It was, you looked at it, it became, I think it was the fastest growing city in history.|1
wavs/three_651.wav|We're going cold turkey, which wouldn't have been a bad thing anyway.|1
wavs/one_295.wav|I've been on for 15 times this year.|1
wavs/three_2575.wav|So I want to apologize for literally not|1
wavs/one_226.wav|I wasn't a fan of Iraq.|1
wavs/three_646.wav|This has been going on forever.|1
wavs/two_233.wav|And the faithful who finally worship without fear.|1
wavs/three_659.wav|Billions and billions of dollars worth of oil, right?|1
wavs/one_348.wav|They've been trying to do it for 40 years.|1
wavs/one_219.wav|We'd win with trade.|1
wavs/two_195.wav|Among Iran's most tragic and destabilizing interventions, you've seen it in Syria.|1
wavs/three_1390.wav|I don't want people to be afraid of me.|1
wavs/three_2591.wav|And ladies and gentlemen, for those of you from a beautiful place,|1
wavs/two_49.wav|But above all, we must be united in pursuing the one goal that transcends every other consideration.|1
wavs/three_1479.wav|And now they say, you know, we shouldn't have impeached him.|1
wavs/three_973.wav|But it must be the plan they want, not the plan forced on them by our government.|1
wavs/two_398.wav|and a political solution that honors the will of the Syrian people.|1
wavs/three_1361.wav|Ruthless gangs will explode even more into|1
wavs/three_1249.wav|But it's one of those things.|1
wavs/three_144.wav|It was all dark after spending 20 years and a trillion dollars.|1
wavs/three_706.wav|But he was on Sean Hannity, and he was saying,|1
wavs/three_2431.wav|So Iran, they might as well change the name.|1
wavs/one_408.wav|And we know that families and churches, not government officials, know best how to create a strong and loving community.|1
wavs/three_2417.wav|But keep the oil.|1
wavs/one_199.wav|Because he said, I don't want to lose this guy.|1
wavs/three_2406.wav|What the hell do we care if they supply it to Iraq?|1
wavs/three_1058_0.wav|This is after I flew to Iraq.|1
wavs/three_1789.wav|We have languages coming into our country.|1
wavs/three_1931.wav|We're up there 40,000 feet getting ready to start.|1
wavs/three_2116.wav|Now I've just learned that I should not give myself the Congressional Medal of Honor.|1
wavs/three_310.wav|Hey, by the way, isn't this better than reading off a frickin' teleprompter?|1
wavs/four_13.wav|They're not sending you.|1
wavs/one_392.wav|We won and they lost.|1
wavs/three_2432.wav|So Iran has their 200 and some odd billion dollars that they all made in two and a half years.|1
wavs/three_163.wav|No, sir, we'll be landing in less than 30 minutes, sir.|1
wavs/three_1525.wav|The attack on Israel would have never happened.|1
wavs/four_41.wav|They don't want to take care of them.|1
wavs/three_2205.wav|If I go back to Washington and I call and, well, once in a while, are you sure you can do this?|1
wavs/three_1859.wav|You know, we had a lot of medical problems.|1
wavs/three_1009.wav|Later this year, she will get her master's degree in social work.|1
wavs/one_90.wav|We will fight together, sacrifice together, and stand together for peace.|1
wavs/three_1080.wav|Free nations are the best vehicle for expressing the will of the people, and America respects the right of all nations to chart their own path.|1
wavs/one_371.wav|But we're cleaning it up.|1
wavs/three_573.wav|Who the hell knew that?|1
wavs/three_1193.wav|The entire staff of the American Conservative Union, that's what it is.|1
wavs/two_396.wav|In fact, our country has achieved more against ISIS in the last eight months than it has in many, many years combined.|1
wavs/three_2106.wav|I would say my uncle was the longest serving professor in the history of MIT, Dr. John.|1
wavs/three_1416.wav|Fast track to hell.|1
wavs/three_2371.wav|You just tell me when to sign it.|1
wavs/three_1515.wav|That means they want to destroy our country.|1
wavs/two_230.wav|Great cities built on the ruins of shattered towns.|1
wavs/five_46.wav|that will seek to host refugees as close to their home countries as possible.|1
wavs/two_411.wav|For decades, the United States has dealt with migration challenges here in the Western Hemisphere.|1
wavs/three_2428.wav|This has been going on forever.|1
wavs/three_844.wav|It's been a little over a month since my inauguration, and I want to take this moment to update the nation on the progress I've made|1
wavs/two_216.wav|And when we look back at their faces, behind every pair of eyes is a soul that yearns for justice and yearns for peace.|1
wavs/three_127.wav|My name is Cain, sir.|1
wavs/three_1151.wav|We've got to be chess players.|1
wavs/one_38.wav|Our economic bond forms a critical foundation for advancing peace and prosperity for all of our people and all of our neighbors.|1
wavs/three_1982.wav|There's not one light.|1
wavs/three_1694.wav|And we're going to have to do them fast, because no country can sustain what's happening in our country.|1
wavs/two_204.wav|Cannot do it.|1
wavs/three_304.wav|But they go out and they say, Donald Trump, headline, Donald Trump doesn't know who the president of our country.|1
wavs/two_259.wav|Terrorists and extremists have gathered strength and spread to every region of the planet.|1
wavs/three_1224.wav|He's a smart one.|1
wavs/one_325.wav|Robert, thank you very much for that incredible introduction and thank you to everyone from First Baptist Dallas.|1
wavs/three_473.wav|Well, maybe if you fly over them with those incredible thunderous, you know, shake them up a little bit and they'll surrender, sir.|1
wavs/one_220.wav|We'd win with wars.|1
wavs/three_1584.wav|We do not have freedom, and we have the most corrupt press anywhere.|1
wavs/three_24.wav|No, no, no, I will not do it.|1
wavs/three_1678.wav|We have to make America great again.|1
wavs/three_276.wav|When I give these big rallies, we give rallies, they say, we love our first lady.|1
wavs/three_1498.wav|All of a sudden, we're starting to like|1
wavs/two_370.wav|And above all, Iran's government must stop supporting terrorists, begin serving its own people, and respect the sovereign rights.|1
wavs/three_881.wav|We cannot allow our nation to become a sanctuary for extremists.|1
wavs/three_2566.wav|He said that very strongly.|1
wavs/one_293.wav|I think we have the all-time record in the history of Time Magazine.|1
wavs/three_1867.wav|And he said, we're not even going to think about this.|1
wavs/three_901.wav|And overseas, we have inherited a series of tragic foreign policy disasters.|1
wavs/three_2225.wav|Next day, I get a call that they're surround.|1
wavs/three_990.wav|Megan was diagnosed with Pompe disease, a rare and serious illness, when she was 15 months old.|1
wavs/three_124.wav|I said to one of the generals, what's your name?|1
wavs/three_465.wav|I get a $500 million fine.|1
wavs/two_320.wav|We must protect our nations, their interests, and their futures.|1
wavs/five_57.wav|that it's very hard to do business with other countries because they tax our goods at such a high rate.|1
wavs/two_351.wav|Thank you to all involved.|1
wavs/three_1441.wav|I have people come to see me from other lands where this has gone on, especially in South America, Latin America, and they'll say, the same thing happened to my country 20 years ago.|1
wavs/three_2033.wav|You know, they're very hard luck.|1
wavs/one_185.wav|In fact, every time I say I had an uncle who was a great professor at MIT for 35 years, who did a fantastic job in so many different ways academically.|1
wavs/three_1811.wav|He says, Trump was the greatest president in history.|1
wavs/three_2109.wav|Nobody can ramble like this.|1
wavs/three_115.wav|I had generals that I had a hold back, okay?|1
wavs/three_1445.wav|If we don't stop it, this is our last train.|1
wavs/three_595.wav|You just tell me when to sign it.|1
wavs/three_70.wav|And he goes.|1
wavs/three_1924.wav|I said, why are you doing that?|1
